deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,23.2,76.1,0.68,73.8,,2026-05-13 04:55:00,
80F1B2B8091C,23.2,76.1,0.68,73.8,,2026-05-13 05:00:00,
80F1B2B8091C,23.3,76.3,0.68,73.9,,2026-05-13 05:05:00,
80F1B2B8091C,23.3,76.3,0.68,73.9,,2026-05-13 05:10:00,
80F1B2B8091C,23.4,76.4,0.68,74.1,,2026-05-13 05:15:00,
80F1B2B8091C,23.4,76.3,0.68,74.1,,2026-05-13 05:20:00,
80F1B2B8091C,23.4,76.4,0.68,74.1,,2026-05-13 05:25:00,
80F1B2B8091C,23.3,76.6,0.67,73.9,,2026-05-13 05:30:00,
80F1B2B8091C,23.3,76.4,0.68,73.9,,2026-05-13 05:35:00,
80F1B2B8091C,23.3,76.3,0.68,73.9,,2026-05-13 05:40:00,
80F1B2B8091C,23.3,76.2,0.68,73.9,,2026-05-13 05:45:00,
80F1B2B8091C,23.2,62,1.08,73.8,,2026-05-13 05:50:00,
80F1B2B8091C,22.5,51.4,1.32,72.5,,2026-05-13 05:55:00,
80F1B2B8091C,22.0,50.7,1.3,71.6,,2026-05-13 06:00:00,
80F1B2B8091C,21.4,56.3,1.11,70.5,,2026-05-13 06:05:00,
80F1B2B8091C,21.6,56,1.14,70.9,,2026-05-13 06:10:00,
80F1B2B8091C,21.7,53.5,1.21,71.1,,2026-05-13 06:15:00,
80F1B2B8091C,22.3,57.3,1.15,72.1,,2026-05-13 06:20:00,
80F1B2B8091C,22.1,54.8,1.2,71.8,,2026-05-13 06:25:00,
80F1B2B8091C,19.5,91.2,0.2,67.1,,2026-05-13 06:30:00,
80F1B2B8091C,18.1,92.1,0.16,64.6,,2026-05-13 06:35:00,
80F1B2B8091C,17.2,92.5,0.15,63.0,,2026-05-13 06:40:00,
80F1B2B8091C,16.8,92.8,0.14,62.2,,2026-05-13 06:45:00,
80F1B2B8091C,16.8,82.8,0.33,62.2,,2026-05-13 06:50:00,
80F1B2B8091C,19.2,79.8,0.45,66.6,,2026-05-13 06:55:00,
80F1B2B8091C,20.6,69.5,0.74,69.1,,2026-05-13 07:00:00,
80F1B2B8091C,21.4,75.8,0.62,70.5,,2026-05-13 07:05:00,
80F1B2B8091C,21.7,74.7,0.66,71.1,,2026-05-13 07:10:00,
80F1B2B8091C,22.1,75.8,0.64,71.8,,2026-05-13 07:20:00,
80F1B2B8091C,22.2,75.5,0.66,72.0,,2026-05-13 07:25:00,
80F1B2B8091C,22.3,75,0.67,72.1,,2026-05-13 07:30:00,
80F1B2B8091C,22.3,73.9,0.7,72.1,,2026-05-13 07:35:00,
80F1B2B8091C,22.5,76.9,0.63,72.5,,2026-05-13 07:40:00,
80F1B2B8091C,22.5,76.1,0.65,72.5,,2026-05-13 07:45:00,
80F1B2B8091C,22.4,74.6,0.69,72.3,,2026-05-13 07:50:00,
80F1B2B8091C,22.5,76.7,0.64,72.5,,2026-05-13 07:55:00,
80F1B2B8091C,22.5,75.2,0.68,72.5,,2026-05-13 08:00:00,
80F1B2B8091C,22.3,66.9,0.89,72.1,,2026-05-13 08:05:00,
80F1B2B8091C,21.2,54.2,1.15,70.2,,2026-05-13 08:10:00,
80F1B2B8091C,22.0,61.9,1.01,71.6,,2026-05-13 08:15:00,
80F1B2B8091C,22.4,67.7,0.88,72.3,,2026-05-13 08:20:00,
80F1B2B8091C,22.9,70.9,0.81,73.2,,2026-05-13 08:25:00,
80F1B2B8091C,23.1,72.8,0.77,73.6,,2026-05-13 08:30:00,
80F1B2B8091C,23.2,74.2,0.73,73.8,,2026-05-13 08:35:00,
80F1B2B8091C,23.3,75.1,0.71,73.9,,2026-05-13 08:40:00,
80F1B2B8091C,23.4,75.8,0.7,74.1,,2026-05-13 08:45:00,
80F1B2B8091C,23.4,76.2,0.68,74.1,,2026-05-13 08:50:00,
80F1B2B8091C,23.4,76.6,0.67,74.1,,2026-05-13 08:55:00,
80F1B2B8091C,23.5,76.8,0.67,74.3,,2026-05-13 09:00:00,
80F1B2B8091C,23.5,77,0.67,74.3,,2026-05-13 09:05:00,
80F1B2B8091C,23.4,73.1,0.77,74.1,,2026-05-13 09:10:00,
80F1B2B8091C,22.9,59.1,1.14,73.2,,2026-05-13 09:15:00,
80F1B2B8091C,23.3,65.4,0.99,73.9,,2026-05-13 09:20:00,
80F1B2B8091C,23.4,68.6,0.9,74.1,,2026-05-13 09:25:00,
80F1B2B8091C,23.5,70.6,0.85,74.3,,2026-05-13 09:30:00,
80F1B2B8091C,23.5,71.9,0.81,74.3,,2026-05-13 09:35:00,
80F1B2B8091C,23.6,72.7,0.8,74.5,,2026-05-13 09:40:00,
80F1B2B8091C,23.6,73.4,0.77,74.5,,2026-05-13 09:45:00,
80F1B2B8091C,23.6,73.8,0.76,74.5,,2026-05-13 09:50:00,
80F1B2B8091C,23.6,74.2,0.75,74.5,,2026-05-13 09:55:00,
80F1B2B8091C,23.6,74.5,0.74,74.5,,2026-05-13 10:00:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-13 10:05:00,
80F1B2B8091C,23.7,74.9,0.74,74.7,,2026-05-13 10:10:00,
80F1B2B8091C,23.7,75.1,0.73,74.7,,2026-05-13 10:15:00,
80F1B2B8091C,23.7,75.3,0.72,74.7,,2026-05-13 10:20:00,
80F1B2B8091C,23.7,75.3,0.72,74.7,,2026-05-13 10:25:00,
80F1B2B8091C,23.7,75.4,0.72,74.7,,2026-05-13 10:30:00,
80F1B2B8091C,23.7,75.5,0.72,74.7,,2026-05-13 10:35:00,
80F1B2B8091C,23.7,75.5,0.72,74.7,,2026-05-13 10:40:00,
80F1B2B8091C,23.7,75.6,0.72,74.7,,2026-05-13 10:45:00,
80F1B2B8091C,23.7,75.6,0.72,74.7,,2026-05-13 10:50:00,
80F1B2B8091C,23.7,75.6,0.72,74.7,,2026-05-13 10:55:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:00:00,
80F1B2B8091C,23.7,75.7,0.71,74.7,,2026-05-13 11:05:00,
80F1B2B8091C,23.8,75.7,0.72,74.8,,2026-05-13 11:10:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:15:00,
80F1B2B8091C,23.8,75.7,0.72,74.8,,2026-05-13 11:20:00,
80F1B2B8091C,23.8,75.7,0.72,74.8,,2026-05-13 11:25:00,
80F1B2B8091C,23.8,75.7,0.72,74.8,,2026-05-13 11:30:00,
80F1B2B8091C,23.8,75.7,0.72,74.8,,2026-05-13 11:35:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:40:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:45:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:50:00,
80F1B2B8091C,23.8,75.6,0.72,74.8,,2026-05-13 11:55:00,
80F1B2B8091C,23.8,75.5,0.72,74.8,,2026-05-13 12:00:00,
80F1B2B8091C,22.9,73.9,0.73,73.2,,2026-05-13 12:05:00,
80F1B2B8091C,22.2,76.8,0.62,72.0,,2026-05-13 12:10:00,
80F1B2B8091C,21.8,75.5,0.64,71.2,,2026-05-13 12:15:00,
80F1B2B8091C,21.5,74.9,0.64,70.7,,2026-05-13 12:20:00,
80F1B2B8091C,21.3,75.9,0.61,70.3,,2026-05-13 12:25:00,
80F1B2B8091C,21.3,76.9,0.59,70.3,,2026-05-13 12:30:00,
80F1B2B8091C,21.1,75.7,0.61,70.0,,2026-05-13 12:35:00,
80F1B2B8091C,21.1,77,0.58,70.0,,2026-05-13 12:40:00,
80F1B2B8091C,21.0,75.4,0.61,69.8,,2026-05-13 12:45:00,
80F1B2B8091C,21.0,76.7,0.58,69.8,,2026-05-13 12:50:00,
80F1B2B8091C,20.8,74.8,0.62,69.4,,2026-05-13 12:55:00,
80F1B2B8091C,20.8,76.3,0.58,69.4,,2026-05-13 13:00:00,
80F1B2B8091C,20.7,74,0.63,69.3,,2026-05-13 13:05:00,
80F1B2B8091C,20.8,75.8,0.59,69.4,,2026-05-13 13:10:00,
80F1B2B8091C,20.8,76.9,0.57,69.4,,2026-05-13 13:15:00,
80F1B2B8091C,20.7,75,0.61,69.3,,2026-05-13 13:20:00,
80F1B2B8091C,20.7,76.3,0.58,69.3,,2026-05-13 13:25:00,
80F1B2B8091C,20.7,74.9,0.61,69.3,,2026-05-13 13:30:00,
80F1B2B8091C,20.6,75.6,0.59,69.1,,2026-05-13 13:35:00,
80F1B2B8091C,20.7,76.6,0.57,69.3,,2026-05-13 13:40:00,
80F1B2B8091C,20.6,74.1,0.63,69.1,,2026-05-13 13:45:00,
80F1B2B8091C,20.6,76,0.58,69.1,,2026-05-13 13:50:00,
80F1B2B8091C,20.6,76.8,0.56,69.1,,2026-05-13 13:55:00,
80F1B2B8091C,20.6,75,0.61,69.1,,2026-05-13 14:00:00,
80F1B2B8091C,20.9,75.5,0.61,69.6,,2026-05-13 14:05:00,
80F1B2B8091C,21.1,75.9,0.6,70.0,,2026-05-13 14:10:00,
80F1B2B8091C,21.2,76.2,0.6,70.2,,2026-05-13 14:15:00,
80F1B2B8091C,21.3,76.4,0.6,70.3,,2026-05-13 14:20:00,
80F1B2B8091C,21.5,76.3,0.61,70.7,,2026-05-13 14:25:00,
80F1B2B8091C,21.6,76.2,0.61,70.9,,2026-05-13 14:30:00,
80F1B2B8091C,21.7,76.1,0.62,71.1,,2026-05-13 14:35:00,
80F1B2B8091C,21.8,75.9,0.63,71.2,,2026-05-13 14:40:00,
80F1B2B8091C,22.0,75.7,0.64,71.6,,2026-05-13 14:45:00,
80F1B2B8091C,22.1,75.5,0.65,71.8,,2026-05-13 14:50:00,
80F1B2B8091C,22.3,75.2,0.67,72.1,,2026-05-13 14:55:00,
80F1B2B8091C,22.3,75.1,0.67,72.1,,2026-05-13 15:00:00,
80F1B2B8091C,22.4,75,0.68,72.3,,2026-05-13 15:05:00,
80F1B2B8091C,22.5,75,0.68,72.5,,2026-05-13 15:10:00,
80F1B2B8091C,22.5,75,0.68,72.5,,2026-05-13 15:15:00,
80F1B2B8091C,22.5,75,0.68,72.5,,2026-05-13 15:20:00,
80F1B2B8091C,22.5,75.1,0.68,72.5,,2026-05-13 15:25:00,
80F1B2B8091C,22.5,75.1,0.68,72.5,,2026-05-13 15:30:00,
80F1B2B8091C,22.5,75.2,0.68,72.5,,2026-05-13 15:35:00,
80F1B2B8091C,22.4,75.2,0.67,72.3,,2026-05-13 15:40:00,
80F1B2B8091C,22.5,75.2,0.68,72.5,,2026-05-13 15:45:00,
80F1B2B8091C,22.5,75.3,0.67,72.5,,2026-05-13 15:50:00,
80F1B2B8091C,22.4,75.3,0.67,72.3,,2026-05-13 15:55:00,
80F1B2B8091C,22.4,75.3,0.67,72.3,,2026-05-13 16:00:00,
80F1B2B8091C,22.5,75.3,0.67,72.5,,2026-05-13 16:05:00,
80F1B2B8091C,22.6,75.1,0.68,72.7,,2026-05-13 16:10:00,
80F1B2B8091C,22.7,75.1,0.69,72.9,,2026-05-13 16:15:00,
80F1B2B8091C,22.8,74.8,0.7,73.0,,2026-05-13 16:20:00,
80F1B2B8091C,22.9,74.8,0.7,73.2,,2026-05-13 16:25:00,
80F1B2B8091C,22.9,74.9,0.7,73.2,,2026-05-13 16:30:00,
80F1B2B8091C,22.8,75,0.69,73.0,,2026-05-13 16:35:00,
80F1B2B8091C,22.8,75.1,0.69,73.0,,2026-05-13 16:40:00,
80F1B2B8091C,22.8,75.1,0.69,73.0,,2026-05-13 16:45:00,
80F1B2B8091C,22.8,75.1,0.69,73.0,,2026-05-13 16:50:00,
80F1B2B8091C,22.8,75.2,0.69,73.0,,2026-05-13 16:55:00,
80F1B2B8091C,22.8,75.3,0.69,73.0,,2026-05-13 17:00:00,
80F1B2B8091C,22.8,75.3,0.69,73.0,,2026-05-13 17:05:00,
80F1B2B8091C,22.8,75.2,0.69,73.0,,2026-05-13 17:10:00,
80F1B2B8091C,22.8,75.3,0.69,73.0,,2026-05-13 17:15:00,
80F1B2B8091C,22.8,75.3,0.69,73.0,,2026-05-13 17:20:00,
80F1B2B8091C,22.8,75.4,0.68,73.0,,2026-05-13 17:25:00,
80F1B2B8091C,22.8,75.4,0.68,73.0,,2026-05-13 17:30:00,
80F1B2B8091C,22.7,75.5,0.68,72.9,,2026-05-13 17:35:00,
80F1B2B8091C,22.7,75.5,0.68,72.9,,2026-05-13 17:40:00,
80F1B2B8091C,22.7,75.5,0.68,72.9,,2026-05-13 17:45:00,
80F1B2B8091C,22.7,75.4,0.68,72.9,,2026-05-13 17:50:00,
80F1B2B8091C,22.7,75.6,0.67,72.9,,2026-05-13 17:55:00,
80F1B2B8091C,22.7,75.6,0.67,72.9,,2026-05-13 18:00:00,
80F1B2B8091C,22.6,75.7,0.67,72.7,,2026-05-13 18:05:00,
80F1B2B8091C,22.6,75.7,0.67,72.7,,2026-05-13 18:10:00,
80F1B2B8091C,22.6,75.7,0.67,72.7,,2026-05-13 18:15:00,
80F1B2B8091C,22.7,75.5,0.68,72.9,,2026-05-13 18:20:00,
80F1B2B8091C,22.9,75.1,0.7,73.2,,2026-05-13 18:25:00,
80F1B2B8091C,22.9,75,0.7,73.2,,2026-05-13 18:30:00,
80F1B2B8091C,23.0,75,0.7,73.4,,2026-05-13 18:35:00,
80F1B2B8091C,23.0,74.8,0.71,73.4,,2026-05-13 18:40:00,
80F1B2B8091C,23.2,74.6,0.72,73.8,,2026-05-13 18:45:00,
80F1B2B8091C,23.4,74.3,0.74,74.1,,2026-05-13 18:50:00,
80F1B2B8091C,23.4,74.4,0.74,74.1,,2026-05-13 18:55:00,
80F1B2B8091C,22.6,76.3,0.65,72.7,,2026-05-13 19:00:00,
80F1B2B8091C,21.9,74.6,0.67,71.4,,2026-05-13 19:05:00,
80F1B2B8091C,22.3,74.5,0.69,72.1,,2026-05-13 19:10:00,
80F1B2B8091C,22.6,74.3,0.7,72.7,,2026-05-13 19:15:00,
80F1B2B8091C,22.8,74.4,0.71,73.0,,2026-05-13 19:20:00,
80F1B2B8091C,22.8,74.5,0.71,73.0,,2026-05-13 19:25:00,
80F1B2B8091C,22.8,74.6,0.7,73.0,,2026-05-13 19:30:00,
80F1B2B8091C,22.8,74.7,0.7,73.0,,2026-05-13 19:35:00,
80F1B2B8091C,22.8,74.9,0.7,73.0,,2026-05-13 19:40:00,
80F1B2B8091C,22.8,74.9,0.7,73.0,,2026-05-13 19:45:00,
80F1B2B8091C,22.9,75,0.7,73.2,,2026-05-13 19:50:00,
80F1B2B8091C,22.9,75,0.7,73.2,,2026-05-13 19:55:00,
80F1B2B8091C,22.8,75.2,0.69,73.0,,2026-05-13 20:00:00,
80F1B2B8091C,22.8,75.2,0.69,73.0,,2026-05-13 20:05:00,
80F1B2B8091C,22.9,75.1,0.7,73.2,,2026-05-13 20:10:00,
80F1B2B8091C,23.1,74.8,0.71,73.6,,2026-05-13 20:15:00,
80F1B2B8091C,23.2,74.8,0.72,73.8,,2026-05-13 20:20:00,
80F1B2B8091C,23.3,74.7,0.72,73.9,,2026-05-13 20:25:00,
80F1B2B8091C,23.3,74.7,0.72,73.9,,2026-05-13 20:30:00,
80F1B2B8091C,23.3,74.8,0.72,73.9,,2026-05-13 20:35:00,
80F1B2B8091C,23.2,75,0.71,73.8,,2026-05-13 20:40:00,
80F1B2B8091C,23.1,75.2,0.7,73.6,,2026-05-13 20:45:00,
80F1B2B8091C,23.0,75.2,0.7,73.4,,2026-05-13 20:50:00,
80F1B2B8091C,23.1,75.1,0.7,73.6,,2026-05-13 20:55:00,
80F1B2B8091C,23.3,74.9,0.72,73.9,,2026-05-13 21:00:00,
80F1B2B8091C,23.3,74.8,0.72,73.9,,2026-05-13 21:05:00,
80F1B2B8091C,23.4,74.8,0.73,74.1,,2026-05-13 21:10:00,
80F1B2B8091C,23.4,74.7,0.73,74.1,,2026-05-13 21:15:00,
80F1B2B8091C,23.5,74.7,0.73,74.3,,2026-05-13 21:20:00,
80F1B2B8091C,23.4,74.9,0.72,74.1,,2026-05-13 21:25:00,
80F1B2B8091C,23.4,74.9,0.72,74.1,,2026-05-13 21:30:00,
80F1B2B8091C,23.5,74.7,0.73,74.3,,2026-05-13 21:35:00,
80F1B2B8091C,23.5,74.7,0.73,74.3,,2026-05-13 21:40:00,
80F1B2B8091C,23.5,74.8,0.73,74.3,,2026-05-13 21:45:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-13 21:50:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-13 21:55:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-13 22:00:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-13 22:05:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:10:00,
80F1B2B8091C,23.6,74.8,0.73,74.5,,2026-05-13 22:15:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:20:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:25:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:30:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:35:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:40:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-13 22:45:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-13 22:50:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-13 22:55:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-13 23:00:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-13 23:05:00,
80F1B2B8091C,23.6,75,0.73,74.5,,2026-05-13 23:10:00,
80F1B2B8091C,23.5,75.1,0.72,74.3,,2026-05-13 23:15:00,
80F1B2B8091C,23.4,75.2,0.71,74.1,,2026-05-13 23:20:00,
80F1B2B8091C,23.3,75.3,0.71,73.9,,2026-05-13 23:25:00,
80F1B2B8091C,23.2,75.4,0.7,73.8,,2026-05-13 23:30:00,
80F1B2B8091C,23.2,75.4,0.7,73.8,,2026-05-13 23:35:00,
80F1B2B8091C,23.2,75.4,0.7,73.8,,2026-05-13 23:40:00,
80F1B2B8091C,23.2,75.3,0.7,73.8,,2026-05-13 23:45:00,
80F1B2B8091C,23.3,75.1,0.71,73.9,,2026-05-13 23:50:00,
80F1B2B8091C,23.4,75,0.72,74.1,,2026-05-13 23:55:00,
80F1B2B8091C,23.4,74.9,0.72,74.1,,2026-05-14 00:00:00,
80F1B2B8091C,23.4,74.9,0.72,74.1,,2026-05-14 00:05:00,
80F1B2B8091C,23.5,74.8,0.73,74.3,,2026-05-14 00:10:00,
80F1B2B8091C,23.5,74.8,0.73,74.3,,2026-05-14 00:15:00,
80F1B2B8091C,23.5,74.8,0.73,74.3,,2026-05-14 00:20:00,
80F1B2B8091C,23.6,74.8,0.73,74.5,,2026-05-14 00:25:00,
80F1B2B8091C,23.6,74.8,0.73,74.5,,2026-05-14 00:30:00,
80F1B2B8091C,23.6,74.8,0.73,74.5,,2026-05-14 00:35:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-14 00:40:00,
80F1B2B8091C,23.6,74.8,0.73,74.5,,2026-05-14 00:45:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 00:50:00,
80F1B2B8091C,23.6,74.7,0.74,74.5,,2026-05-14 00:55:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 01:00:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:05:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:10:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:15:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 01:20:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:25:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 01:30:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:35:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 01:40:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 01:45:00,
80F1B2B8091C,23.7,74.7,0.74,74.7,,2026-05-14 01:50:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 01:55:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 02:00:00,
80F1B2B8091C,23.7,74.8,0.74,74.7,,2026-05-14 02:05:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:10:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:15:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:20:00,
80F1B2B8091C,23.8,74.8,0.74,74.8,,2026-05-14 02:25:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:30:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:35:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:40:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:45:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:50:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 02:55:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:00:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:05:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:10:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:15:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:20:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:25:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:30:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:35:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:40:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:45:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:50:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 03:55:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:00:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:05:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:10:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:15:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:20:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:25:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:30:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:35:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:40:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:45:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 04:50:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 04:55:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:00:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:05:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:10:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:15:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:20:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:25:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:30:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 05:35:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:40:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:45:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:50:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 05:55:00,
80F1B2B8091C,23.8,74.7,0.75,74.8,,2026-05-14 06:00:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:05:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:10:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:15:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:20:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:25:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:30:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:35:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:40:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:45:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:50:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 06:55:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:00:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 07:05:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:10:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:15:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 07:20:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:25:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:30:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 07:35:00,
80F1B2B8091C,23.8,74.6,0.75,74.8,,2026-05-14 07:40:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 07:45:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 07:50:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 07:55:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:00:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:05:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:10:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:15:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:20:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:25:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 08:30:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:35:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 08:40:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:45:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 08:50:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 08:55:00,
80F1B2B8091C,23.8,74.5,0.75,74.8,,2026-05-14 09:00:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 09:05:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 09:10:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 09:15:00,
80F1B2B8091C,23.8,74.4,0.75,74.8,,2026-05-14 09:20:00,
