deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,25.5,66.2,1.1,77.9,983,2026-06-01 21:50:00,519
80F1B2B8091C,25.4,63.8,1.17,77.7,989,2026-06-01 21:55:00,535
80F1B2B8091C,25.4,63.4,1.19,77.7,945,2026-06-01 22:00:00,519
80F1B2B8091C,25.5,65.2,1.14,77.9,962,2026-06-01 22:05:00,519
80F1B2B8091C,25.5,66.7,1.09,77.9,982,2026-06-01 22:10:00,519
80F1B2B8091C,25.4,61.9,1.24,77.7,984,2026-06-01 22:15:00,522
80F1B2B8091C,25.4,64.4,1.15,77.7,1002,2026-06-01 22:20:00,519
80F1B2B8091C,25.5,66.1,1.11,77.9,1010,2026-06-01 22:25:00,519
80F1B2B8091C,25.5,64.7,1.15,77.9,1024,2026-06-01 22:30:00,536
80F1B2B8091C,25.4,63.3,1.19,77.7,1027,2026-06-01 22:35:00,519
80F1B2B8091C,25.4,65.2,1.13,77.7,1037,2026-06-01 22:40:00,519
80F1B2B8091C,25.5,66.6,1.09,77.9,1061,2026-06-01 22:45:00,519
80F1B2B8091C,25.4,61.6,1.25,77.7,1059,2026-06-01 22:50:00,529
80F1B2B8091C,25.4,64,1.17,77.7,1084,2026-06-01 22:55:00,519
80F1B2B8091C,25.4,65.8,1.11,77.7,1101,2026-06-01 23:00:00,519
80F1B2B8091C,25.5,65.3,1.13,77.9,1115,2026-06-01 23:05:00,535
80F1B2B8091C,25.4,63.2,1.19,77.7,1091,2026-06-01 23:10:00,519
80F1B2B8091C,25.4,65.2,1.13,77.7,1109,2026-06-01 23:15:00,519
80F1B2B8091C,25.4,66.7,1.08,77.7,1128,2026-06-01 23:20:00,519
80F1B2B8091C,25.2,61.7,1.23,77.4,1087,2026-06-01 23:25:00,523
80F1B2B8091C,25.3,64.4,1.15,77.5,1085,2026-06-01 23:30:00,519
80F1B2B8091C,25.3,66.1,1.09,77.5,1084,2026-06-01 23:35:00,519
80F1B2B8091C,25.0,53.9,1.46,77.0,1210,2026-06-01 23:40:00,542
80F1B2B8091C,24.6,53.1,1.45,76.3,1089,2026-06-01 23:45:00,537
80F1B2B8091C,24.9,58.1,1.32,76.8,1128,2026-06-01 23:50:00,537
80F1B2B8091C,25.0,58.4,1.32,77.0,1136,2026-06-01 23:55:00,525
80F1B2B8091C,25.1,58.8,1.31,77.2,1331,2026-06-02 00:00:00,543
80F1B2B8091C,25.2,62.2,1.21,77.4,1322,2026-06-02 00:05:00,543
80F1B2B8091C,25.2,64.9,1.13,77.4,1312,2026-06-02 00:10:00,543
80F1B2B8091C,25.3,66.9,1.07,77.5,1301,2026-06-02 00:15:00,543
80F1B2B8091C,25.1,62.9,1.18,77.2,1197,2026-06-02 00:20:00,530
80F1B2B8091C,25.1,65.9,1.09,77.2,1193,2026-06-02 00:25:00,529
80F1B2B8091C,25.1,63,1.18,77.2,1171,2026-06-02 00:30:00,547
80F1B2B8091C,25.1,65.2,1.11,77.2,1144,2026-06-02 00:35:00,529
80F1B2B8091C,25.1,65.8,1.09,77.2,1148,2026-06-02 00:40:00,543
80F1B2B8091C,25.1,66.2,1.08,77.2,1143,2026-06-02 00:45:00,530
80F1B2B8091C,25.0,64.9,1.11,77.0,1124,2026-06-02 00:50:00,530
80F1B2B8091C,25.0,65,1.11,77.0,1125,2026-06-02 00:55:00,544
80F1B2B8091C,25.0,66.8,1.05,77.0,1116,2026-06-02 01:00:00,530
80F1B2B8091C,25.0,65.6,1.09,77.0,1103,2026-06-02 01:05:00,529
80F1B2B8091C,24.9,64.7,1.11,76.8,1105,2026-06-02 01:10:00,530
80F1B2B8091C,25.0,66.6,1.06,77.0,1106,2026-06-02 01:15:00,541
80F1B2B8091C,24.9,66.5,1.05,76.8,1109,2026-06-02 01:20:00,530
80F1B2B8091C,24.9,65.7,1.08,76.8,1114,2026-06-02 01:25:00,529
80F1B2B8091C,24.9,64.6,1.11,76.8,1114,2026-06-02 01:30:00,532
80F1B2B8091C,24.9,66.7,1.05,76.8,1113,2026-06-02 01:35:00,541
80F1B2B8091C,24.9,66.5,1.05,76.8,1120,2026-06-02 01:40:00,530
80F1B2B8091C,24.8,65.6,1.08,76.6,1118,2026-06-02 01:45:00,530
80F1B2B8091C,24.8,64.9,1.1,76.6,1118,2026-06-02 01:50:00,530
80F1B2B8091C,24.8,66.4,1.05,76.6,1114,2026-06-02 01:55:00,542
80F1B2B8091C,24.8,66.5,1.05,76.6,1114,2026-06-02 02:00:00,530
80F1B2B8091C,24.7,65.5,1.07,76.5,1120,2026-06-02 02:05:00,530
80F1B2B8091C,24.8,64.4,1.11,76.6,1116,2026-06-02 02:10:00,538
80F1B2B8091C,24.7,67,1.03,76.5,1112,2026-06-02 02:15:00,530
80F1B2B8091C,24.7,65.8,1.06,76.5,1102,2026-06-02 02:20:00,530
80F1B2B8091C,24.7,64.6,1.1,76.5,1107,2026-06-02 02:25:00,530
80F1B2B8091C,24.7,66.7,1.04,76.5,1124,2026-06-02 02:30:00,540
80F1B2B8091C,24.6,66.1,1.05,76.3,1113,2026-06-02 02:35:00,530
80F1B2B8091C,24.6,65,1.08,76.3,1104,2026-06-02 02:40:00,530
80F1B2B8091C,24.7,67.1,1.02,76.5,1111,2026-06-02 02:45:00,568
80F1B2B8091C,24.7,66,1.06,76.5,1100,2026-06-02 02:50:00,558
80F1B2B8091C,24.6,64.9,1.09,76.3,1122,2026-06-02 02:55:00,559
80F1B2B8091C,24.7,67,1.03,76.5,1112,2026-06-02 03:00:00,569
80F1B2B8091C,24.6,66.3,1.04,76.3,1127,2026-06-02 03:05:00,558
80F1B2B8091C,24.6,65,1.08,76.3,1123,2026-06-02 03:10:00,559
80F1B2B8091C,24.6,66,1.05,76.3,1120,2026-06-02 03:15:00,571
80F1B2B8091C,24.5,66.5,1.03,76.1,1137,2026-06-02 03:20:00,558
80F1B2B8091C,24.5,65.3,1.07,76.1,1134,2026-06-02 03:25:00,559
80F1B2B8091C,24.5,65,1.08,76.1,1123,2026-06-02 03:30:00,574
80F1B2B8091C,24.5,66.5,1.03,76.1,1122,2026-06-02 03:35:00,559
80F1B2B8091C,24.5,65.3,1.07,76.1,1129,2026-06-02 03:40:00,559
80F1B2B8091C,24.5,64.4,1.09,76.1,1134,2026-06-02 03:45:00,565
80F1B2B8091C,24.5,66.8,1.02,76.1,1133,2026-06-02 03:50:00,559
80F1B2B8091C,24.6,65.6,1.06,76.3,1131,2026-06-02 03:55:00,559
80F1B2B8091C,24.7,65.5,1.07,76.5,1142,2026-06-02 04:00:00,573
80F1B2B8091C,24.7,66.3,1.05,76.5,1137,2026-06-02 04:05:00,558
80F1B2B8091C,24.8,64.8,1.1,76.6,1155,2026-06-02 04:10:00,559
80F1B2B8091C,24.9,67.1,1.04,76.8,1175,2026-06-02 04:15:00,559
80F1B2B8091C,25.0,65.7,1.09,77.0,1182,2026-06-02 04:20:00,587
80F1B2B8091C,25.1,64.3,1.14,77.2,1204,2026-06-02 04:25:00,603
80F1B2B8091C,25.1,64.2,1.14,77.2,1209,2026-06-02 04:30:00,587
80F1B2B8091C,25.3,66.5,1.08,77.5,1216,2026-06-02 04:35:00,586
80F1B2B8091C,25.2,61.7,1.23,77.4,1232,2026-06-02 04:40:00,592
80F1B2B8091C,25.3,64.6,1.14,77.5,1236,2026-06-02 04:45:00,586
80F1B2B8091C,25.4,66.7,1.08,77.7,1251,2026-06-02 04:50:00,587
80F1B2B8091C,25.3,61.9,1.23,77.5,1258,2026-06-02 04:55:00,589
80F1B2B8091C,25.4,64.8,1.14,77.7,1256,2026-06-02 05:00:00,586
80F1B2B8091C,25.5,66.8,1.08,77.9,1283,2026-06-02 05:05:00,586
80F1B2B8091C,25.4,62.5,1.22,77.7,1269,2026-06-02 05:10:00,586
80F1B2B8091C,25.5,65.2,1.14,77.9,1276,2026-06-02 05:15:00,586
80F1B2B8091C,25.6,67,1.08,78.1,1290,2026-06-02 05:20:00,592
80F1B2B8091C,25.5,63.1,1.2,77.9,1292,2026-06-02 05:25:00,586
80F1B2B8091C,25.6,65.7,1.13,78.1,1300,2026-06-02 05:30:00,586
80F1B2B8091C,25.7,65.1,1.15,78.3,1303,2026-06-02 05:35:00,602
80F1B2B8091C,25.6,63.6,1.19,78.1,1310,2026-06-02 05:40:00,587
80F1B2B8091C,25.7,66,1.12,78.3,1328,2026-06-02 05:45:00,586
80F1B2B8091C,25.7,63.8,1.2,78.3,1311,2026-06-02 05:50:00,607
80F1B2B8091C,25.6,64.4,1.17,78.1,1232,2026-06-02 05:55:00,587
80F1B2B8091C,25.7,66.6,1.1,78.3,1211,2026-06-02 06:00:00,586
80F1B2B8091C,25.6,61.9,1.25,78.1,1130,2026-06-02 06:05:00,592
80F1B2B8091C,25.7,65,1.16,78.3,1122,2026-06-02 06:10:00,586
80F1B2B8091C,25.7,62.8,1.23,78.3,1081,2026-06-02 06:20:00,587
80F1B2B8091C,25.8,65.4,1.15,78.4,1087,2026-06-02 06:25:00,586
80F1B2B8091C,25.9,65.2,1.16,78.6,1099,2026-06-02 06:30:00,603
80F1B2B8091C,25.8,63.4,1.22,78.4,1089,2026-06-02 06:35:00,587
80F1B2B8091C,25.9,66.1,1.13,78.6,1086,2026-06-02 06:40:00,587
80F1B2B8091C,25.9,63.6,1.22,78.6,1104,2026-06-02 06:45:00,604
80F1B2B8091C,25.9,64,1.2,78.6,1072,2026-06-02 06:50:00,586
80F1B2B8091C,26.0,66.2,1.14,78.8,1082,2026-06-02 06:55:00,598
80F1B2B8091C,25.9,62.8,1.24,78.6,1061,2026-06-02 07:00:00,586
80F1B2B8091C,26.0,64.3,1.2,78.8,1064,2026-06-02 07:05:00,601
80F1B2B8091C,26.0,63.7,1.22,78.8,1031,2026-06-02 07:10:00,587
80F1B2B8091C,26.0,63,1.24,78.8,1033,2026-06-02 07:15:00,587
80F1B2B8091C,26.0,62.9,1.25,78.8,1010,2026-06-02 07:20:00,586
80F1B2B8091C,26.1,63.1,1.25,79.0,993,2026-06-02 07:25:00,589
80F1B2B8091C,26.1,62.5,1.27,79.0,983,2026-06-02 07:30:00,602
80F1B2B8091C,26.1,61.9,1.29,79.0,988,2026-06-02 07:35:00,589
80F1B2B8091C,26.1,62.3,1.27,79.0,974,2026-06-02 07:40:00,588
80F1B2B8091C,26.1,62.9,1.25,79.0,956,2026-06-02 07:45:00,587
80F1B2B8091C,26.2,62.9,1.26,79.2,936,2026-06-02 07:50:00,600
80F1B2B8091C,26.1,61.8,1.29,79.0,934,2026-06-02 07:55:00,595
80F1B2B8091C,26.1,62.5,1.27,79.0,915,2026-06-02 08:00:00,588
80F1B2B8091C,26.2,63.1,1.26,79.2,905,2026-06-02 08:05:00,587
80F1B2B8091C,26.2,61.8,1.3,79.2,919,2026-06-02 08:10:00,597
80F1B2B8091C,26.1,62.3,1.27,79.0,887,2026-06-02 08:15:00,589
80F1B2B8091C,26.0,62.8,1.25,78.8,906,2026-06-02 08:20:00,587
80F1B2B8091C,26.0,63.6,1.22,78.8,931,2026-06-02 08:25:00,587
80F1B2B8091C,25.9,66.2,1.13,78.6,937,2026-06-02 08:30:00,587
80F1B2B8091C,25.8,62.4,1.25,78.4,963,2026-06-02 08:35:00,605
80F1B2B8091C,25.8,64.6,1.18,78.4,964,2026-06-02 08:40:00,587
80F1B2B8091C,25.7,66.9,1.09,78.3,988,2026-06-02 08:45:00,587
80F1B2B8091C,25.5,62.6,1.22,77.9,975,2026-06-02 08:50:00,587
80F1B2B8091C,25.6,65.4,1.14,78.1,985,2026-06-02 08:55:00,587
80F1B2B8091C,25.6,65.2,1.14,78.1,996,2026-06-02 09:00:00,603
80F1B2B8091C,25.5,63.7,1.18,77.9,1004,2026-06-02 09:05:00,591
80F1B2B8091C,25.5,66.3,1.1,77.9,1022,2026-06-02 09:10:00,591
80F1B2B8091C,25.3,61.7,1.24,77.5,1019,2026-06-02 09:15:00,596
80F1B2B8091C,25.3,65,1.13,77.5,1008,2026-06-02 09:20:00,591
80F1B2B8091C,25.3,65.4,1.12,77.5,1024,2026-06-02 09:25:00,603
80F1B2B8091C,25.1,63.8,1.15,77.2,984,2026-06-02 09:30:00,592
80F1B2B8091C,25.1,66.4,1.07,77.2,1007,2026-06-02 09:35:00,592
80F1B2B8091C,25.0,63,1.17,77.0,984,2026-06-02 09:40:00,592
80F1B2B8091C,25.0,65.9,1.08,77.0,985,2026-06-02 09:45:00,592
80F1B2B8091C,25.0,64.7,1.12,77.0,987,2026-06-02 09:50:00,592
80F1B2B8091C,25.1,66.9,1.05,77.2,993,2026-06-02 09:55:00,592
80F1B2B8091C,25.1,62.6,1.19,77.2,960,2026-06-02 10:00:00,592
80F1B2B8091C,25.2,65.4,1.11,77.4,968,2026-06-02 10:05:00,592
80F1B2B8091C,25.3,66.2,1.09,77.5,978,2026-06-02 10:10:00,602
80F1B2B8091C,25.3,63.5,1.18,77.5,949,2026-06-02 10:15:00,592
80F1B2B8091C,25.4,66,1.1,77.7,963,2026-06-02 10:20:00,592
80F1B2B8091C,25.3,62.8,1.2,77.5,963,2026-06-02 10:25:00,605
80F1B2B8091C,25.3,64.3,1.15,77.5,949,2026-06-02 10:30:00,592
80F1B2B8091C,25.5,66.4,1.1,77.9,952,2026-06-02 10:35:00,592
80F1B2B8091C,25.4,61.7,1.24,77.7,945,2026-06-02 10:40:00,594
80F1B2B8091C,25.5,64.7,1.15,77.9,948,2026-06-02 10:45:00,592
80F1B2B8091C,25.6,66.7,1.09,78.1,950,2026-06-02 10:50:00,591
80F1B2B8091C,25.5,62.2,1.23,77.9,918,2026-06-02 10:55:00,592
80F1B2B8091C,25.6,65.1,1.15,78.1,934,2026-06-02 11:00:00,591
80F1B2B8091C,25.7,66.9,1.09,78.3,949,2026-06-02 11:05:00,555
80F1B2B8091C,25.4,63.5,1.18,77.7,924,2026-06-02 11:10:00,504
80F1B2B8091C,25.4,66.2,1.1,77.7,928,2026-06-02 11:15:00,460
80F1B2B8091C,25.1,61.8,1.22,77.2,913,2026-06-02 11:20:00,410
80F1B2B8091C,25.0,65.4,1.1,77.0,907,2026-06-02 11:25:00,359
80F1B2B8091C,24.8,64.5,1.11,76.6,915,2026-06-02 11:30:00,301
80F1B2B8091C,24.6,66.4,1.04,76.3,923,2026-06-02 11:35:00,261
80F1B2B8091C,24.5,67.1,1.01,76.1,905,2026-06-02 11:40:00,226
80F1B2B8091C,24.2,66.8,1,75.6,894,2026-06-02 11:45:00,168
80F1B2B8091C,24.0,66.2,1.01,75.2,888,2026-06-02 11:50:00,153
80F1B2B8091C,23.9,65.3,1.03,75.0,884,2026-06-02 11:55:00,153
80F1B2B8091C,23.8,64.8,1.04,74.8,889,2026-06-02 12:00:00,153
80F1B2B8091C,23.5,65.7,0.99,74.3,875,2026-06-02 12:05:00,0
80F1B2B8091C,23.2,63.6,1.04,73.8,854,2026-06-02 12:10:00,0
80F1B2B8091C,23.1,64.9,0.99,73.6,842,2026-06-02 12:15:00,0
80F1B2B8091C,23.0,65.9,0.96,73.4,851,2026-06-02 12:20:00,0
80F1B2B8091C,23.0,66.9,0.93,73.4,846,2026-06-02 12:25:00,0
80F1B2B8091C,22.9,65.1,0.97,73.2,831,2026-06-02 12:30:00,0
80F1B2B8091C,22.9,66.1,0.95,73.2,825,2026-06-02 12:35:00,0
80F1B2B8091C,22.9,66.3,0.94,73.2,817,2026-06-02 12:40:00,0
80F1B2B8091C,22.9,65.5,0.96,73.2,813,2026-06-02 12:45:00,0
80F1B2B8091C,22.9,67.1,0.92,73.2,799,2026-06-02 12:50:00,0
80F1B2B8091C,22.9,65.3,0.97,73.2,787,2026-06-02 12:55:00,0
80F1B2B8091C,22.9,67.1,0.92,73.2,778,2026-06-02 13:00:00,0
80F1B2B8091C,22.9,65.6,0.96,73.2,757,2026-06-02 13:05:00,0
80F1B2B8091C,23.0,66.5,0.94,73.4,718,2026-06-02 13:10:00,0
80F1B2B8091C,23.0,66.2,0.95,73.4,686,2026-06-02 13:15:00,0
80F1B2B8091C,22.9,65.3,0.97,73.2,632,2026-06-02 13:20:00,0
80F1B2B8091C,22.9,67,0.92,73.2,626,2026-06-02 13:25:00,0
80F1B2B8091C,22.8,65.7,0.95,73.0,614,2026-06-02 13:30:00,0
80F1B2B8091C,22.8,66.1,0.94,73.0,606,2026-06-02 13:35:00,0
80F1B2B8091C,22.8,66.1,0.94,73.0,588,2026-06-02 13:40:00,0
80F1B2B8091C,22.7,65.3,0.96,72.9,585,2026-06-02 13:45:00,0
80F1B2B8091C,22.7,66.4,0.93,72.9,597,2026-06-02 13:50:00,0
80F1B2B8091C,22.7,65.1,0.96,72.9,602,2026-06-02 13:55:00,0
80F1B2B8091C,22.7,67,0.91,72.9,603,2026-06-02 14:00:00,0
80F1B2B8091C,23.0,65.4,0.97,73.4,612,2026-06-02 14:05:00,153
80F1B2B8091C,23.2,66.1,0.96,73.8,631,2026-06-02 14:10:00,157
80F1B2B8091C,23.3,66.5,0.96,73.9,642,2026-06-02 14:15:00,152
80F1B2B8091C,23.4,65.3,1,74.1,648,2026-06-02 14:20:00,211
80F1B2B8091C,23.6,66.2,0.98,74.5,660,2026-06-02 14:25:00,261
80F1B2B8091C,23.8,66.2,1,74.8,672,2026-06-02 14:30:00,314
80F1B2B8091C,24.0,64.9,1.05,75.2,678,2026-06-02 14:35:00,358
80F1B2B8091C,24.3,66.8,1.01,75.7,669,2026-06-02 14:40:00,416
80F1B2B8091C,24.5,65.4,1.06,76.1,672,2026-06-02 14:45:00,475
80F1B2B8091C,24.8,66.9,1.04,76.6,692,2026-06-02 14:50:00,519
80F1B2B8091C,25.1,65.3,1.11,77.2,687,2026-06-02 14:55:00,576
80F1B2B8091C,25.3,66.6,1.08,77.5,691,2026-06-02 15:00:00,633
80F1B2B8091C,25.5,62.5,1.22,77.9,690,2026-06-02 15:05:00,651
80F1B2B8091C,25.6,63.9,1.19,78.1,667,2026-06-02 15:10:00,632
80F1B2B8091C,25.8,65.8,1.14,78.4,698,2026-06-02 15:15:00,632
80F1B2B8091C,25.9,67.1,1.1,78.6,707,2026-06-02 15:20:00,639
80F1B2B8091C,25.8,62.8,1.24,78.4,659,2026-06-02 15:25:00,633
80F1B2B8091C,25.9,65.2,1.16,78.6,679,2026-06-02 15:30:00,633
80F1B2B8091C,26.0,66.7,1.12,78.8,694,2026-06-02 15:35:00,633
80F1B2B8091C,25.8,62.1,1.26,78.4,679,2026-06-02 15:40:00,563
80F1B2B8091C,25.8,65,1.16,78.4,681,2026-06-02 15:45:00,562
80F1B2B8091C,25.8,67.1,1.09,78.4,680,2026-06-02 15:50:00,547
80F1B2B8091C,25.8,68.4,1.05,78.4,702,2026-06-02 15:55:00,547
80F1B2B8091C,25.7,69.5,1.01,78.3,700,2026-06-02 16:00:00,548
80F1B2B8091C,25.5,61.9,1.24,77.9,709,2026-06-02 16:05:00,512
80F1B2B8091C,25.5,65,1.14,77.9,684,2026-06-02 16:10:00,520
80F1B2B8091C,25.5,67.2,1.07,77.9,690,2026-06-02 16:15:00,520
80F1B2B8091C,25.6,68.7,1.03,78.1,705,2026-06-02 16:20:00,520
80F1B2B8091C,25.6,69.8,0.99,78.1,702,2026-06-02 16:25:00,521
80F1B2B8091C,25.3,63,1.19,77.5,691,2026-06-02 16:30:00,522
80F1B2B8091C,25.4,66,1.1,77.7,706,2026-06-02 16:35:00,521
80F1B2B8091C,25.5,67.8,1.05,77.9,706,2026-06-02 16:40:00,521
80F1B2B8091C,25.5,69.1,1.01,77.9,714,2026-06-02 16:45:00,521
80F1B2B8091C,25.5,69.4,1,77.9,738,2026-06-02 16:50:00,552
80F1B2B8091C,25.3,64.5,1.14,77.5,715,2026-06-02 16:55:00,520
80F1B2B8091C,25.4,66.9,1.07,77.7,734,2026-06-02 17:00:00,520
80F1B2B8091C,25.4,68.6,1.02,77.7,749,2026-06-02 17:05:00,520
80F1B2B8091C,25.4,69.6,0.99,77.7,765,2026-06-02 17:10:00,521
80F1B2B8091C,25.2,63.2,1.18,77.4,756,2026-06-02 17:15:00,520
80F1B2B8091C,25.3,66.1,1.09,77.5,766,2026-06-02 17:20:00,520
80F1B2B8091C,25.3,68,1.03,77.5,787,2026-06-02 17:25:00,520
80F1B2B8091C,25.3,69.2,0.99,77.5,796,2026-06-02 17:30:00,520
80F1B2B8091C,25.2,61.5,1.23,77.4,805,2026-06-02 17:35:00,508
80F1B2B8091C,25.3,64.8,1.14,77.5,777,2026-06-02 17:40:00,519
80F1B2B8091C,25.3,67.2,1.06,77.5,795,2026-06-02 17:45:00,520
80F1B2B8091C,25.4,68.7,1.02,77.7,801,2026-06-02 17:50:00,520
80F1B2B8091C,25.4,69.8,0.98,77.7,796,2026-06-02 17:55:00,520
80F1B2B8091C,25.2,63.7,1.16,77.4,770,2026-06-02 18:00:00,520
80F1B2B8091C,25.3,66.3,1.09,77.5,780,2026-06-02 18:05:00,520
80F1B2B8091C,25.3,68.3,1.02,77.5,790,2026-06-02 18:10:00,520
80F1B2B8091C,25.4,69.5,0.99,77.7,786,2026-06-02 18:15:00,520
80F1B2B8091C,25.1,62.4,1.2,77.2,769,2026-06-02 18:20:00,520
80F1B2B8091C,25.2,65.7,1.1,77.4,773,2026-06-02 18:25:00,520
80F1B2B8091C,25.3,67.9,1.04,77.5,782,2026-06-02 18:30:00,520
80F1B2B8091C,25.4,69.2,1,77.7,779,2026-06-02 18:35:00,519
80F1B2B8091C,25.2,62.1,1.21,77.4,795,2026-06-02 18:40:00,516
80F1B2B8091C,25.2,65.1,1.12,77.4,756,2026-06-02 18:45:00,520
80F1B2B8091C,25.3,67.6,1.04,77.5,770,2026-06-02 18:50:00,520
80F1B2B8091C,25.3,69,1,77.5,774,2026-06-02 18:55:00,519
80F1B2B8091C,25.4,70.1,0.97,77.7,783,2026-06-02 19:00:00,520
80F1B2B8091C,25.2,64.5,1.14,77.4,754,2026-06-02 19:05:00,520
80F1B2B8091C,25.4,66.8,1.08,77.7,758,2026-06-02 19:10:00,520
80F1B2B8091C,25.5,68.4,1.03,77.9,762,2026-06-02 19:15:00,520
80F1B2B8091C,25.3,60.3,1.28,77.5,744,2026-06-02 19:20:00,519
80F1B2B8091C,25.3,60.9,1.26,77.5,737,2026-06-02 19:25:00,505
80F1B2B8091C,25.4,64.4,1.15,77.7,749,2026-06-02 19:30:00,505
80F1B2B8091C,25.6,66.5,1.1,78.1,758,2026-06-02 19:35:00,505
80F1B2B8091C,25.6,68.1,1.05,78.1,763,2026-06-02 19:40:00,504
80F1B2B8091C,25.6,69.3,1.01,78.1,782,2026-06-02 19:45:00,505
80F1B2B8091C,25.6,68.8,1.02,78.1,769,2026-06-02 19:50:00,515
80F1B2B8091C,25.4,64.1,1.16,77.7,748,2026-06-02 19:55:00,505
80F1B2B8091C,25.5,66.9,1.08,77.9,754,2026-06-02 20:00:00,505
80F1B2B8091C,25.5,68.6,1.02,77.9,770,2026-06-02 20:05:00,505
80F1B2B8091C,25.5,69.8,0.99,77.9,779,2026-06-02 20:10:00,505
80F1B2B8091C,25.4,62.7,1.21,77.7,745,2026-06-02 20:15:00,508
80F1B2B8091C,25.6,67.8,1.06,78.1,755,2026-06-02 20:25:00,505
80F1B2B8091C,25.7,69.1,1.02,78.3,771,2026-06-02 20:30:00,504
80F1B2B8091C,25.7,70,0.99,78.3,780,2026-06-02 20:35:00,512
80F1B2B8091C,25.5,63.7,1.18,77.9,746,2026-06-02 20:40:00,506
80F1B2B8091C,25.6,66.6,1.1,78.1,752,2026-06-02 20:45:00,505
80F1B2B8091C,25.6,68.5,1.03,78.1,768,2026-06-02 20:50:00,505
80F1B2B8091C,25.6,69.7,0.99,78.1,780,2026-06-02 20:55:00,505
80F1B2B8091C,25.4,62.8,1.21,77.7,757,2026-06-02 21:00:00,510
80F1B2B8091C,25.5,65.9,1.11,77.9,762,2026-06-02 21:05:00,504
80F1B2B8091C,25.6,67.9,1.05,78.1,765,2026-06-02 21:10:00,505
80F1B2B8091C,25.6,69.3,1.01,78.1,785,2026-06-02 21:15:00,505
80F1B2B8091C,25.7,68.2,1.05,78.3,762,2026-06-02 21:20:00,517
80F1B2B8091C,25.6,64.2,1.18,78.1,745,2026-06-02 21:25:00,505
80F1B2B8091C,25.7,66.9,1.09,78.3,753,2026-06-02 21:30:00,505
80F1B2B8091C,25.8,68.6,1.04,78.4,757,2026-06-02 21:35:00,505
80F1B2B8091C,25.8,69.8,1,78.4,776,2026-06-02 21:40:00,505
80F1B2B8091C,25.6,62.9,1.22,78.1,737,2026-06-02 21:45:00,507
80F1B2B8091C,25.6,66.4,1.1,78.1,737,2026-06-02 21:50:00,504
80F1B2B8091C,25.6,68.4,1.04,78.1,759,2026-06-02 21:55:00,505
80F1B2B8091C,25.6,69.6,1,78.1,776,2026-06-02 22:00:00,505
80F1B2B8091C,25.6,63.3,1.2,78.1,765,2026-06-02 22:05:00,520
80F1B2B8091C,25.6,65.5,1.13,78.1,760,2026-06-02 22:10:00,504
80F1B2B8091C,25.7,67.7,1.07,78.3,773,2026-06-02 22:15:00,504
80F1B2B8091C,25.8,69.2,1.02,78.4,776,2026-06-02 22:20:00,504
80F1B2B8091C,25.9,70.1,1,78.6,797,2026-06-02 22:25:00,509
80F1B2B8091C,25.7,63.6,1.2,78.3,810,2026-06-02 22:30:00,505
80F1B2B8091C,25.8,66.7,1.11,78.4,822,2026-06-02 22:35:00,505
80F1B2B8091C,25.8,68.5,1.05,78.4,834,2026-06-02 22:40:00,505
80F1B2B8091C,25.8,69.9,1,78.4,841,2026-06-02 22:45:00,504
80F1B2B8091C,25.6,62.9,1.22,78.1,845,2026-06-02 22:50:00,507
80F1B2B8091C,25.7,66.1,1.12,78.3,844,2026-06-02 22:55:00,504
80F1B2B8091C,25.8,68.1,1.06,78.4,866,2026-06-02 23:00:00,505
80F1B2B8091C,25.8,69.4,1.02,78.4,861,2026-06-02 23:05:00,504
80F1B2B8091C,25.8,66,1.13,78.4,893,2026-06-02 23:10:00,519
80F1B2B8091C,25.8,64.7,1.17,78.4,903,2026-06-02 23:15:00,504
80F1B2B8091C,25.9,67.2,1.1,78.6,914,2026-06-02 23:20:00,504
80F1B2B8091C,25.9,68.8,1.04,78.6,924,2026-06-02 23:25:00,504
80F1B2B8091C,26.0,69.9,1.01,78.8,941,2026-06-02 23:30:00,504
80F1B2B8091C,25.8,63,1.23,78.4,941,2026-06-02 23:35:00,507
80F1B2B8091C,25.9,66.2,1.13,78.6,932,2026-06-02 23:40:00,504
80F1B2B8091C,26.0,68.3,1.07,78.8,962,2026-06-02 23:45:00,504
80F1B2B8091C,25.9,69.7,1.01,78.6,972,2026-06-02 23:50:00,504
80F1B2B8091C,25.7,63.2,1.22,78.3,934,2026-06-02 23:55:00,519
80F1B2B8091C,25.7,65.9,1.13,78.3,914,2026-06-03 00:00:00,504
80F1B2B8091C,25.6,68.3,1.04,78.1,925,2026-06-03 00:05:00,504
80F1B2B8091C,25.6,69.7,0.99,78.1,938,2026-06-03 00:10:00,504
80F1B2B8091C,25.4,62.8,1.21,77.7,901,2026-06-03 00:15:00,508
80F1B2B8091C,25.3,66.2,1.09,77.5,895,2026-06-03 00:20:00,504
80F1B2B8091C,25.3,68.5,1.02,77.5,906,2026-06-03 00:25:00,504
80F1B2B8091C,25.4,70,0.97,77.7,910,2026-06-03 00:30:00,504
80F1B2B8091C,25.1,63.2,1.17,77.2,874,2026-06-03 00:35:00,505
80F1B2B8091C,25.1,66.6,1.06,77.2,885,2026-06-03 00:40:00,504
80F1B2B8091C,25.2,68.6,1.01,77.4,880,2026-06-03 00:45:00,504
80F1B2B8091C,25.2,70,0.96,77.4,883,2026-06-03 00:50:00,504
